"","ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"59517","1D8C354094074896270A12C",566395,"2012-03-08 09:02:36.630000000","",60,"Defaulted","2013-05-30 00:00:00",0.20358,0.1845,0.1745,0.1715,0.042,0.1295,5,"B",7,20,"MI","Retail Management","Employed",46,"True","False","","2012-03-08 09:02:34",680,699,"1998-06-20 00:00:00",8,8,20,5,54,0,3,2,223,15,0,0,962,0.79,142,17,0.73,0,0.2,"$50,000-74,999","True",5666.666667,"971D364608472089476408A",1,15,15,0,0,7500,4670.25,-93,283,15,24,62771,13000,"2012-03-28 00:00:00","Q1 2012","6F3835005669277663BBDAB",333.31,2999.79,1268.75,1731.04,-93.82,0,11731.25,11731.25,0,1,0,0,0,254
"8033","8EF53426229272184187C00",373658,"2008-07-26 13:23:28.357000000","HR",36,"Chargedoff","2009-02-14 00:00:00",0.31313,0.2895,0.2795,NA,NA,NA,NA,"",NA,7,"VA","Nurse (LPN)","Part-time",65,"False","False","","2008-07-26 13:12:54.010000000",520,539,"2001-06-29 00:00:00",2,2,12,1,18,0,1,5,758,16,2,0,306,1.02,0,7,0.16,1,0.19,"$1-24,999","True",1833.333333,"29EA34279510321583A31D3",NA,NA,NA,NA,NA,NA,NA,NA,1974,6,67,35366,1000,"2008-08-13 00:00:00","Q3 2008","98AC3426384644422C18635",41.88,41.88,17.29,24.59,-0.85,0,982.71,982.71,0,1,0,0,0,25
"32618","E50335853731754722F806E",847464,"2013-07-22 19:45:37.970000000","",60,"Current","",0.10367,0.0819,0.0719,0.0704,0.0174,0.053,7,"AA",10,1,"NC","Tradesman - Mechanic","Employed",85,"True","False","","2013-07-25 19:33:07",820,839,"1996-09-01 00:00:00",7,5,15,3,146,0,1,0,0,0,0,0,5187,0.15,27413,15,1,0,0.16,"$50,000-74,999","True",5833.333333,"5C8E36906794299362766C7",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,99265,18000,"2013-08-15 00:00:00","Q3 2013","074F35841079215440B68AA",366.61,2199.66,1481.87,717.79,-87.64,0,0,0,0,1,0,0,0,352
"44911","5BA63400467523852F2209C",208637,"2007-09-29 12:54:34.783000000","D",36,"Chargedoff","2008-09-07 00:00:00",0.19991,0.1877,0.1777,NA,NA,NA,NA,"",NA,0,"CO","Military Enlisted","Full-time",62,"False","True","D2403364679970166D9EC3B","2007-09-27 12:25:43.883000000",600,619,"2002-04-27 00:00:00",7,6,13,2,85,12,12,1,72,1,0,0,1168,0,3000,12,0.69,2,0.57,"$25,000-49,999","True",2750,"D7F53400789052257B46835",NA,NA,NA,NA,NA,NA,NA,NA,2131,11,77,20170,1500,"2007-10-09 00:00:00","Q4 2007","7ADC3400895655454A0CA80",54.81,283.86,111.68,172.18,-5.01,-18.64,1388.32,1388.32,0,1,0,0,0,20
"110306","284F35403253074771ACAE7",561529,"2012-02-22 08:35:10.420000000","",60,"Current","",0.35838,0.3304,0.3204,0.3057,0.149,0.1567,2,"E",2,18,"NY","Other","Retired",40,"False","False","","2012-02-22 08:35:08",600,619,"1986-09-01 00:00:00",11,9,32,5,725,5,10,0,0,0,0,0,24396,0.79,5950,31,0.96,0,0.41,"$50,000-74,999","True",5000,"83A33643258941647911625",2,31,30,1,0,7000,0,-22,0,NA,25,61112,2500,"2012-02-27 00:00:00","Q1 2012","825034820616107400B271F",85.61,2054.64,559.44,1495.2,-45.29,0,0,0,0,1,0,0,0,32
"41978","9F9B359258900697721D2AE",1000311,"2013-10-23 16:06:36.470000000","",36,"Current","",0.2129,0.176,0.166,0.15519,0.0699,0.08529,4,"C",4,1,"SC","Laborer","Employed",18,"True","False","","2013-10-23 16:06:38",660,679,"1999-06-18 00:00:00",9,9,24,8,502,0,1,0,0,0,0,0,18740,0.95,777,23,1,1,0.22,"$25,000-49,999","True",2916.666667,"79E0369539603422590AEAB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,107271,3000,"2013-10-25 00:00:00","Q4 2013","2F273695740490144A3DFD2",107.86,431.44,259.24,172.2,-9.78,0,0,0,0,1,0,0,0,8
"2454","45E835143031253946382DB",506492,"2011-05-12 05:54:04.953000000","",36,"Completed","2012-01-19 00:00:00",0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4,"C",6,1,"PA","Professional","Employed",45,"False","False","","2011-06-03 04:48:05",700,719,"1990-10-04 00:00:00",10,8,24,7,332,3,10,0,0,16,0,0,10983,0.54,9181,19,0.89,0,0.2,"$25,000-49,999","True",3587.5,"08B03621535104853551025",1,10,10,0,0,1000,743.23,-76,0,NA,33,49962,2000,"2011-06-07 00:00:00","Q2 2011","5185348682971397304018C",73.3,2094.35,1999.99,94.36,-4.96,0,0,0,0,1,0,0,0,39
"20663","C7FF3552316325885194A9B",606965,"2012-07-02 17:35:19.277000000","",36,"Current","",0.14328,0.1151,0.1051,0.1048,0.033,0.0718,6,"A",9,18,"PA","Executive","Employed",14,"False","False","","2012-07-02 17:35:04",760,779,"1995-12-18 00:00:00",9,7,24,5,345,0,1,0,0,3,0,0,3308,0.25,9692,24,0.83,0,0.18,"$100,000+","True",9083.333333,"E99C36569191733878F4824",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20,70381,18500,"2012-07-13 00:00:00","Q3 2012","6D133551540091734E71CC7",610.14,11577.66,8943.76,2633.9,-228.83,0,0,0,0,1,0,0,0,28
"69042","F4513517408588162547E3A",508291,"2011-05-24 17:45:01.367000000","",60,"Current","",0.14657,0.1329,0.1229,0.1225,0.026,0.0965,6,"A",8,3,"CA","Professional","Employed",47,"False","False","","2011-05-18 12:47:11",700,719,"1991-01-17 00:00:00",12,12,24,9,586,1,4,0,0,0,0,0,47115,0.81,10387,23,1,0,0.18,"$100,000+","True",10000,"F75D3622327512932072C36",1,34,34,0,0,10000,0,13,0,NA,33,50399,15000,"2011-06-17 00:00:00","Q2 2011","6A153369261229421FB2FDA",343.53,10992.96,6755.62,4237.34,-318.82,0,0,0,0,1,0,0,0,270
"78006","393F34311798706785C4B64",397752,"2008-09-13 11:23:01.307000000","HR",36,"Chargedoff","2010-10-23 00:00:00",0.21983,0.1975,0.1875,NA,NA,NA,NA,"",NA,5,"FL","Nurse's Aide","Full-time",9,"False","False","","2008-09-13 11:22:48.477000000",540,559,"1999-05-14 00:00:00",5,4,11,4,120,2,5,1,108,0,1,0,1191,0.93,164,6,0.66,1,0.08,"$25,000-49,999","True",2083.333333,"EFB63432538677335848087",NA,NA,NA,NA,NA,NA,NA,NA,1356,25,66,36961,1500,"2008-09-23 00:00:00","Q3 2008","58A33396719141735A62151",55.55,1446,1153.09,292.91,-14.84,0,346.92,346.91,0,1,1,1,250,46
"97538","298C3457365409255692AD8",416748,"2009-07-15 21:39:41.553000000","",36,"Completed","2010-02-22 00:00:00",0.22669,0.1891,0.1791,0.0242,0.147,0.0242,2,"E",9,7,"OH","Laborer","Full-time",14,"False","True","","2009-07-15 21:33:04",600,619,"2006-01-24 00:00:00",10,9,16,6,198,2,11,0,0,0,0,0,5581,0.82,1163,12,1,0,0.22,"$25,000-49,999","True",2666.666667,"94013563457222520A72B87",1,16,16,0,0,1000,271.82,8,0,NA,55,38091,1000,"2009-08-05 00:00:00","Q3 2009","A0183370738405279BE635C",36.61,1068.12,1000,68.12,-3.6,0,0,0,0,1,0,0,0,65
"6281","9C8E36023086661774223F7",1228185,"2014-02-21 15:25:18.563000000","",60,"Current","",0.15449,0.1314,0.1214,0.11567,0.0449,0.07077,5,"B",5,1,"RI","Other","Self-employed",268,"True","False","","2014-02-21 15:25:21",740,759,"1994-07-01 00:00:00",14,14,33,12,839,0,4,0,0,0,0,0,27979,0.37,41009,28,1,0,NA,"$50,000-74,999","False",5000,"E9993707623840062F9F6AB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,132840,15000,"2014-02-25 00:00:00","Q1 2014","5AC835836917386228A4222",342.37,0,0,0,0,0,0,0,0,1,0,0,0,1
"62259","1E3C3381448660302C30EBB",93352,"2007-02-04 21:25:12.460000000","HR",36,"Completed","2009-11-18 00:00:00",0.28671,0.279,0.274,NA,NA,NA,NA,"",NA,0,"AL","Computer Programmer","Not available",NA,"False","True","DF643377029116179E7EDA3","2007-01-19 13:51:56.220000000",520,539,"1993-04-13 00:00:00",NA,NA,18,2,62,4,5,5,NA,12,3,NA,NA,NA,NA,NA,NA,NA,0.05,"Not displayed","True",4160,"13373382033424364DDB95A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,85,7445,2800,"2007-02-15 00:00:00","Q1 2007","61C63379766247569D940E2",115.67,4145.3,2800,1345.3,-24.11,0,0,0,0,1,0,0,0,40
"92500","4FB5360360056275222ABB8",1176520,"2014-02-22 18:15:46.243000000","",36,"Current","",0.16678,0.1305,0.1205,0.11455,0.0474,0.06715,5,"B",8,7,"CA","Sales - Commission","Employed",120,"False","False","","2014-02-22 18:15:46",640,659,"1996-09-18 00:00:00",5,5,24,4,256,0,6,0,0,42,1,0,6700,0.71,2298,20,0.8,1,0.13,"$100,000+","True",9583.333333,"172837066391537151E3989",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,134146,18000,"2014-02-26 00:00:00","Q1 2014","FF443706550884372E59DC6",606.92,0,0,0,0,0,0,0,0,1,0,0,0,179
"20479","48813543906254014922329",574549,"2012-04-02 10:12:35.627000000","",36,"Chargedoff","2014-01-09 00:00:00",0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,"D",4,1,"CA","Civil Service","Employed",78,"False","True","52EA3425051368132B80C96","2012-04-02 10:12:32",620,639,"1987-07-01 00:00:00",19,16,56,13,411,5,20,0,0,2,1,0,10434,0.81,2051,55,0.8,1,0.13,"$100,000+","True",10500,"BD303646673027617DB496F",3,46,44,2,0,12250,1449.54,0,182,21,23,63283,6500,"2012-04-09 00:00:00","Q2 2012","75E13407215698129436A16",251.17,4018.72,2397.63,1621.09,-70.88,0,4102.37,4102.37,0,1,0,1,180,61
"51784","5A91358908655501610D4C1",910312,"2013-09-18 17:32:49.783000000","",60,"Current","",0.21935,0.195,0.185,0.17162,0.0824,0.08922,4,"C",7,3,"GA","Other","Full-time",162,"True","False","","2013-09-18 17:32:52",660,679,"2002-08-14 00:00:00",9,8,62,6,520,0,3,0,0,0,1,0,32843,0.69,14307,21,0.95,1,NA,"$50,000-74,999","False",5166.666667,"A01436943938447953AC1FF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,102898,15000,"2013-09-23 00:00:00","Q3 2013","C6F13387004858444BA7D44",393.25,1966.2463,773.6,1192.6463,-60.76,0,0,0,0,1,0,0,0,1
"78694","E31D338084169826327FB56",100781,"2007-02-17 12:53:32.827000000","C",36,"Completed","2008-08-22 00:00:00",0.15713,0.15,0.14,NA,NA,NA,NA,"",NA,0,"","Teacher","Full-time",18,"False","False","","2007-02-17 12:43:20.773000000",640,659,"1998-03-04 00:00:00",6,2,32,0,0,3,6,0,0,9,0,0,0,0,0,19,0.78,2,0.25,"$25,000-49,999","True",2916.666667,"41EB33834511423196BF885",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,85,7859,5500,"2007-02-27 00:00:00","Q1 2007","1439336490120258513F3B9",190.66,6478.88,5500,978.88,-65.27,0,0,0,0,1,0,0,0,61
"88991","A82D3580761335271640119",807823,"2013-06-13 10:44:49.603000000","",36,"Current","",0.19236,0.1559,0.1459,0.1382,0.0524,0.0858,5,"B",6,1,"TN","Other","Other",205,"False","False","","2013-06-06 14:45:47",700,719,"1986-11-01 00:00:00",7,7,32,6,190,0,2,0,0,1,1,0,5013,0.39,7488,28,0.67,0,0.2,"$25,000-49,999","True",2193.5,"48FA3685578486549F720D6",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,93376,4000,"2013-06-18 00:00:00","Q2 2013","82A33576077799067F105A0",139.82,1118.56,733.04,385.52,-24.74,0,0,0,0,1,0,0,0,73
"61942","E36A3520265756284DA4A26",513789,"2011-06-29 12:55:02.120000000","",36,"Current","",0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2,"E",4,7,"NH","Other","Employed",121,"True","False","","2011-06-29 12:54:54",700,719,"1994-12-11 00:00:00",9,7,28,4,166,1,2,0,0,5,0,0,3188,0.91,259,25,0.73,1,0.28,"$25,000-49,999","True",2916.666667,"2ACF36240705406177A49D9",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,32,51096,3000,"2011-07-12 00:00:00","Q3 2011","483035190105366520073DA",130.65,4065.15,2232.16,1832.99,-49,-88.84,0,0,0,1,0,0,0,55
"8194","DDC335889309385801C3E7B",918725,"2013-09-23 10:18:37.733000000","",36,"Current","",0.33973,0.2999,0.2899,0.26366,0.1525,0.11116,1,"HR",3,13,"CT","Other","Employed",1,"False","False","","2013-09-23 10:18:40",680,699,"1984-01-12 00:00:00",2,2,32,2,0,2,2,0,0,3,0,0,235,0.01,19765,13,0.92,0,0.55,"$1-24,999","True",1250,"F2E63694214752008568EC7",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,103587,2000,"2013-10-02 00:00:00","Q4 2013","0A6F36938976242292F0410",84.89,422.8067,184.93,237.8767,-7.99,0,0,0,0,1,0,0,0,1
"72227","8946358469151786696F223",853362,"2013-07-28 08:23:52.187000000","",36,"Current","",0.18214,0.1459,0.1359,0.1292,0.0474,0.0818,5,"B",5,7,"GA","Retail Management","Employed",31,"False","False","","2013-07-28 08:23:41",700,719,"1999-03-10 00:00:00",12,9,20,8,702,2,3,0,0,0,0,0,10548,0.21,23270,20,1,2,0.19,"$75,000-99,999","True",7083.333333,"998436887617753964D1815",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,97599,2000,"2013-08-05 00:00:00","Q3 2013","B9BC3584471180191C34C76",68.93,413.58,274.82,138.76,-9.51,0,0,0,0,1,0,0,0,19
"53842","A0033543148714405A4C491",577034,"2012-04-10 11:44:52.500000000","",60,"Current","",0.31375,0.287,0.277,0.2701,0.119,0.1511,3,"D",5,1,"SC","Skilled Labor","Employed",104,"True","False","","2012-04-10 11:44:46",720,739,"2000-07-28 00:00:00",9,9,27,5,302,0,5,0,0,15,0,0,8850,0.82,2040,26,0.88,0,0.44,"$50,000-74,999","True",4666.666667,"C5F436479075605868C9C28",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,63907,15000,"2012-04-19 00:00:00","Q2 2012","044E354425306626166BA27",473.39,10414.58,3247.41,7167.17,-249.74,0,0,0,0,1,0,0,0,189
"37736","C3B133730079482138BC8B8",58944,"2006-11-08 13:47:54.897000000","D",36,"Defaulted","2007-05-14 00:00:00",0.22945,0.222,0.217,NA,NA,NA,NA,"",NA,0,"MO","Administrative Assistant","Not available",NA,"False","False","","2006-11-08 10:16:28.030000000",620,639,"2002-11-10 00:00:00",NA,NA,5,1,0,7,8,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.12,"Not displayed","True",1750,"170F3372236752996DBCB4E",NA,NA,NA,NA,NA,NA,NA,NA,222,7,88,4612,5400,"2006-11-13 00:00:00","Q4 2006","5BCB337393133740819E68D",206.79,206.79,108.26,98.53,-2.22,0,5291.74,5291.74,0,1,0,0,0,74
"20782","6B103590252491031698680",936348,"2013-09-28 16:47:18.317000000","",60,"Current","",0.21115,0.187,0.177,0.16468,0.0774,0.08728,4,"C",4,7,"IN","Laborer","Employed",172,"False","False","","2013-09-28 16:47:20",760,779,"2002-06-24 00:00:00",11,10,22,10,218,0,4,0,0,0,0,0,996,0.04,20304,20,1,2,0.29,"$25,000-49,999","True",2916.666667,"697636954917033706267DF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,104455,10000,"2013-10-02 00:00:00","Q4 2013","5B233693492744823FD658D",257.76,1288.8,530.72,758.08,-40.54,0,0,0,0,1,0,0,0,3
"35375","85953599041791461017EBC",1128482,"2014-01-13 08:52:52.803000000","",36,"Current","",0.17151,0.1355,0.1255,0.11932,0.0474,0.07192,5,"B",7,1,"MI","Analyst","Employed",189,"False","False","","2014-01-13 08:52:55",660,679,"1998-11-26 00:00:00",10,9,46,7,200,0,2,0,0,5,2,0,7485,0.9,551,41,0.7,0,0.3,"$50,000-74,999","True",5000,"FA5A3704672400844F349B9",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,128306,5802,"2014-01-23 00:00:00","Q1 2014","75E7370404144787643B1FD",197.03,217.8461,207.08,10.7661,-0.95,0,0,0,0,1,0,0,0,1
"101672","BCF03582671994791EF4AF9",830656,"2013-07-07 07:33:54.537000000","",36,"Current","",0.1202,0.0924,0.0824,0.0802,0.0224,0.0578,6,"A",8,1,"UT","Attorney","Employed",164,"True","False","","2013-07-07 07:49:23",780,799,"1982-09-28 00:00:00",23,23,47,20,877,1,9,0,0,0,0,0,25038,0.27,53827,46,1,0,0.32,"$75,000-99,999","True",6853.333333,"41F736864908814982EA6B3",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,94797,14000,"2013-07-10 00:00:00","Q3 2013","6F193582860176186D8C1F5",446.76,3123.7759,2421.22,702.5559,-76.4,0,0,0,0,1,0,0,0,1
"69004","39D13422309364227A37CF3",344188,"2008-06-04 07:45:53.983000000","C",36,"Chargedoff","2011-05-15 00:00:00",0.16157,0.14,0.13,NA,NA,NA,NA,"",NA,1,"NJ","Other","Full-time",16,"True","False","","2008-06-04 07:44:28.453000000",640,659,"1986-03-27 00:00:00",9,8,12,5,121,3,21,0,0,4,0,0,2135,0.97,41,11,0.9,0,0.34,"$1-24,999","True",2041.666667,"2254342398358104556BE4F",NA,NA,NA,NA,NA,NA,NA,NA,1152,36,69,32762,2000,"2008-06-13 00:00:00","Q2 2008","FAA8341772834704337002C",68.36,2020.8,1572.75,448.05,-32.03,0,427.24,427.25,0,1,2,1,75,64
"14615","4A33340184360688216FC33",216762,"2007-10-16 12:13:22.470000000","AA",36,"Defaulted","2008-08-30 00:00:00",0.10692,0.1,0.095,NA,NA,NA,NA,"",NA,0,"CA","Executive","Self-employed",33,"True","False","","2007-09-28 12:18:30.450000000",800,819,"2000-03-14 00:00:00",7,7,16,5,253,8,22,0,0,0,0,0,5999,0.28,15301,14,1,0,0.13,"$100,000+","True",13333.333333,"931E3403091985550DDD1A8",NA,NA,NA,NA,NA,NA,NA,NA,1033,10,76,21314,25000,"2007-11-01 00:00:00","Q4 2007","6C273400724406372C36512",806.68,4033.4,3042.57,990.83,-49.53,0,21957.43,21957.43,0,1,1,0,0,252
"73881","EC77358987016712431F032",949314,"2013-10-02 12:47:05.097000000","",36,"Past Due (1-15 days)","",0.28544,0.2469,0.2369,0.2165,0.1175,0.099,3,"D",3,13,"MO","Other","Employed",21,"True","False","","2013-10-02 12:47:07",680,699,"1997-07-01 00:00:00",9,7,25,2,51,1,2,0,0,0,0,0,2428,0.97,72,19,0.78,1,0.2,"$50,000-74,999","True",4333.333333,"3A1C369357331393732537D",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,104426,4000,"2013-10-04 00:00:00","Q4 2013","7BC33694010391069A237DF",158.38,633.52,295.64,337.88,-13.07,-26.92,0,0,0,1,0,0,0,9
"77412","E6873528308090012B2E585",530110,"2011-09-28 20:47:57.437000000","",36,"Completed","2014-01-24 00:00:00",0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3,"D",7,1,"DC","Military Officer","Employed",154,"True","False","","2011-09-28 20:47:52",700,719,"1994-07-18 00:00:00",14,13,39,8,1114,0,2,0,0,0,0,0,54736,0.69,23761,38,1,3,0.31,"$100,000+","True",11083.333333,"2DD4363243095169274903B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,29,54259,10000,"2011-10-06 00:00:00","Q4 2011","609E3527390785228111D7D",408.2,14371.01,9999.99,4371.02,-161.93,0,0,0,0,1,0,0,0,39
"31192","2E143549116396614606E5C",601477,"2012-06-19 11:17:23.023000000","",12,"Completed","2013-03-12 00:00:00",0.17969,0.1224,0.1124,0.1106,0.0565,0.0541,5,"B",9,1,"CA","Executive","Employed",42,"False","True","C48E3419578591276DB6752","2012-06-19 11:17:20",700,719,"2003-06-17 00:00:00",6,4,11,3,62,1,3,0,0,3,0,0,1545,0.24,4655,10,0.8,1,0.07,"$100,000+","True",9166.666667,"2F69365479435187801A7A1",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20,69130,2000,"2012-07-02 00:00:00","Q3 2012","FA213417758437658573517",177.92,2102.06,2000,102.06,-8.35,0,0,0,0,1,0,0,0,25
"56645","8A5934175783925281F4C33",311860,"2008-04-16 10:17:37.850000000","C",36,"Completed","2010-10-01 00:00:00",0.1717,0.15,0.14,NA,NA,NA,NA,"",NA,1,"CO","Other","Full-time",6,"False","False","ECEF3365140372883922B85","2008-04-15 09:39:22.727000000",640,659,"1995-06-01 00:00:00",17,15,23,12,362,2,3,0,0,0,1,0,11079,0.66,1841,21,1,2,0.22,"$25,000-49,999","True",3316.666667,"1F2134190344983469CF304",1,18,18,0,0,1000,0,80,0,NA,70,30600,3850,"2008-05-06 00:00:00","Q2 2008","72F73365391833179007DFE",133.46,4755.86,3849.99,905.87,-60.39,0,0,0,0,1,0,0,0,147
"56523","AA283515589022935C339BE",505212,"2011-05-04 08:52:06.870000000","",36,"Defaulted","2013-07-06 00:00:00",0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3,"D",7,1,"MD","Professional","Employed",11,"True","False","","2011-04-25 08:41:03",680,699,"2000-10-20 00:00:00",6,6,19,3,457,0,3,0,0,0,0,0,20614,0.82,4386,14,0.92,0,0.19,"$75,000-99,999","True",6666.666667,"4B6A3617947646246868CCE",NA,NA,NA,NA,NA,NA,NA,NA,123,26,34,49184,3500,"2011-05-06 00:00:00","Q2 2011","53D335143374235309808C1",141,3073,1835.69,1237.31,-46.99,-47.94,1664.31,1664.31,0,1,0,0,0,24
"75962","C71335355480426895F6F56",545706,"2011-12-20 14:56:51.203000000","",36,"Chargedoff","2012-11-28 00:00:00",0.28974,0.2511,0.2411,0.2352,0.112,0.1232,3,"D",6,1,"WV","Other","Other",17,"False","False","","2011-12-20 14:56:46",700,719,"2000-08-24 00:00:00",2,1,4,1,36,0,0,0,0,0,0,0,1443,0.57,1057,4,1,1,0.22,"$1-24,999","True",2000,"FDFB36399212266566CFD72",NA,NA,NA,NA,NA,NA,NA,NA,589,11,27,58165,8000,"2011-12-29 00:00:00","Q4 2011","C2393534603895504F93572",318.54,1896.24,935.12,961.12,-38.27,0,7064.88,7064.88,0,1,0,0,0,85
"420","2C71357856570789463BB05",781432,"2013-05-16 19:43:43.153000000","",36,"Defaulted","2014-02-21 00:00:00",0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,"HR",3,13,"GA","Other","Other",28,"False","False","","2013-05-16 19:43:34",620,639,"1997-01-08 00:00:00",13,13,28,11,355,0,8,1,221,0,0,0,6335,0.55,3187,22,0.87,0,1.26,"$1-24,999","True",1061,"02CF3683944361774572DE2",1,19,19,0,0,5900,3369.88,-60,136,9,10,91064,4000,"2013-05-22 00:00:00","Q2 2013","3B213524758117374717731",172.76,891.04,492.74,398.3,-12.71,0,3507.26,3507.26,0,1,0,0,0,50
"73361","CE8D339979175728753ABD0",202604,"2007-09-16 22:13:11.397000000","AA",36,"Completed","2008-12-23 00:00:00",0.08038,0.069,0.064,NA,NA,NA,NA,"",NA,0,"WV","Executive","Full-time",83,"True","True","D17D33657642555850349EB","2007-09-16 21:47:47.130000000",840,859,"1994-11-01 00:00:00",16,16,47,17,126,1,2,0,0,0,0,0,3928,0.04,65022,43,1,3,0.04,"$100,000+","True",10416.666667,"225C34013697846047D2F44",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,77,19958,1500,"2007-10-03 00:00:00","Q4 2007","D26F33649046722273F6B50",46.25,1565.65,1500,65.65,-4.77,0,0,0,0,1,0,0,0,54
"63166","3C203587875537283912B6C",876238,"2013-08-21 06:28:08.047000000","",36,"Completed","2014-02-19 00:00:00",0.3179,0.2786,0.2686,0.2447,0.1325,0.1122,2,"E",2,1,"NY","Other","Employed",47,"False","False","","2013-08-21 06:37:46",700,719,"1999-04-13 00:00:00",11,10,13,7,449,0,2,0,0,0,0,0,12086,0.28,29723,13,0.92,0,0.17,"$75,000-99,999","True",7500,"A157369184406456757B1A4",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,99932,4000,"2013-08-26 00:00:00","Q3 2013","3BCE3587753423528F2F135",165.15,4535.0768,4000,535.0768,-18.77,-28.08,0,0,0,1,0,0,0,1
"67251","378535996121205175A0628",1123911,"2014-01-08 02:49:03.133000000","",60,"Current","",0.12614,0.1039,0.0939,0.09071,0.0299,0.06081,6,"A",8,1,"CT","Police Officer/Correction Officer","Employed",95,"True","False","","2014-01-08 02:49:05",780,799,"1997-04-01 00:00:00",10,10,24,6,480,0,3,0,0,0,0,0,4346,0.02,15126,22,1,1,0.24,"$75,000-99,999","True",6666.666667,"6E76370382183623304D5EF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,125765,10000,"2014-01-10 00:00:00","Q1 2014","86D6370250570835084D344",214.39,428.78,261.84,166.94,-16.06,0,0,0,0,1,0,0,0,1
"101485","77AA3592626533086F04AAA",974745,"2013-10-13 10:01:27.323000000","",60,"Current","",0.2004,0.1765,0.1665,0.15512,0.0749,0.08022,4,"C",3,1,"IL","Other","Self-employed",138,"False","False","","2014-01-02 11:14:52",700,719,"1992-10-14 00:00:00",13,13,25,8,602,0,1,0,0,0,0,0,23993,0.73,9950,17,0.94,0,NA,"$50,000-74,999","False",5833.333333,"CB4E37028929228582B5895",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,126941,15000,"2014-01-16 00:00:00","Q1 2014","10903696395767646B26618",378.05,378.05,153.19,224.86,-12.74,0,0,0,0,1,0,0,0,1
